ClosedDate,SoldPr,Type,Zip,Area,Rooms,FullBaths,HalfBaths,BsmtBth,Beds,BsmtBeds,GarageSpaces
6/15/18,441525.1562,SFH,60062,1892,9,3,0,No,5,0,2
3/6/20,251125,SFH,60002,2244,9,3,0,Yes,4,0,2
5/14/18,495369.6875,SFH,60062,2000,8,2,1,No,4,0,2
5/21/19,556831.25,SFH,60076,3060,12,4,1,Yes,5,0,2
9/16/20,241900,Condo,60201,925,5,1,0,No,1,0,1
3/18/20,1025000,SFH,60201,5749,16,4,1,No,6,0,3
8/8/18,689210,SFH,60062,2700,10,2,1,Yes,4,1,2
4/23/20,415125,Townhouse,60026,2517,9,2,1,No,3,0,2
3/16/20,319800,SFH,60076,1548,7,2,0,No,3,0,1
7/23/19,349332.8125,SFH,60025,1455,7,2,0,No,3,0,1
5/15/19,341453.125,SFH,60077,2187,7,2,1,No,3,0,1
9/28/18,935279.5078,SFH,60062,3100,10,2,2,No,5,0,2
1/31/20,328000,SFH,60062,1231,7,2,0,Yes,3,0,1
4/23/19,357212.5,Duplex,60201,1600,6,1,1,No,2,0,1
7/31/20,343375,SFH,60202,1200,7,1,1,Yes,3,0,0
7/20/20,307705,SFH,60025,1585,7,1,1,No,3,0,2
9/26/19,199513.6875,SFH,60002,2000,9,2,0,Yes,4,0,2.5
8/11/20,354650,SFH,60076,1588,9,3,0,Yes,3,1,0
11/4/20,638062.5,Duplex,60062,2850,8,2,1,No,3,0,2
12/2/19,535818.75,SFH,60202,1635,8,2,0,No,4,0,2.5
11/12/20,328000,SFH,60077,2000,7,2,0,Yes,3,0,2
10/12/20,497125,Townhouse,60053,2850,8,3,1,Yes,4,0,2
12/16/20,684187.5,SFH,60201,2105,9,2,1,Yes,3,0,3
11/22/19,231137.5,Condo,60077,1600,5,2,0,No,2,0,1
2/15/19,991790,SFH,60026,3342,14,4,0,Yes,5,1,3
9/11/20,210125,SFH,60025,1300,6,1,1,No,3,0,1
3/6/20,230625,Condo,60062,1880,6,2,0,No,2,0,1
8/31/20,661125,SFH,60062,2826,12,3,1,Yes,4,1,2
4/24/19,540021.25,SFH,60201,1350,7,2,0,Yes,3,0,2
11/15/19,661893.75,SFH,60062,3750,9,4,1,Yes,4,1,2
5/20/20,336148.75,Townhouse,60077,2138,7,2,1,No,3,0,2
10/8/19,1549671.875,SFH,60091,6843,14,5,1,Yes,5,1,3.5
2/28/20,543250,SFH,60025,1713,8,2,0,No,3,0,1
3/2/20,435625,SFH,60025,2100,9,2,1,No,4,0,2
8/29/19,457021.875,Townhouse,60025,3400,7,2,1,No,3,0,2
5/3/17,149014.7402,Condo,60077,1586,6,2,0,No,3,0,1
6/7/19,273162.5,SFH,60077,1326,7,2,0,Yes,3,0,0
10/1/20,230625,Condo,60062,1630,5,2,0,No,2,0,1
7/24/20,225500,Condo,60077,1100,5,2,0,No,2,0,1
6/4/19,367718.75,Townhouse,60025,2462,7,2,1,No,3,0,2
10/30/19,334098.75,SFH,60062,1792,7,2,0,No,3,0,2
7/24/19,430756.25,SFH,60077,2800,9,2,1,Yes,4,0,2
1/17/19,229036.25,Condo,60053,1585,6,2,0,No,2,0,1
7/1/20,973750,SFH,60025,2454,8,3,2,Yes,4,0,2
7/31/20,1448325,SFH,60201,4900,16,5,1,Yes,5,1,2
3/30/20,673937.5,SFH,60026,3291,9,2,1,No,4,0,2.1
7/2/20,666250,SFH,60002,3799,11,3,1,Yes,4,1,3
11/21/18,619212.1094,SFH,60062,2074,10,2,1,No,4,0,2
6/13/19,340402.5,SFH,60077,1269,9,2,0,Yes,3,0,2
9/3/19,234289.375,Condo,60201,1000,5,1,0,No,2,0,1
2/21/19,358263.125,SFH,60203,2700,9,2,0,Yes,3,0,2.5
8/31/20,308525,SFH,60053,1092,8,2,0,Yes,3,0,2.5
12/16/20,645750,SFH,60053,4065,11,3,1,Yes,5,1,2.5
12/7/20,276750,SFH,60025,1134,6,1,0,No,3,0,1
6/28/19,210125,Townhouse,60077,1055,7,1,1,No,3,0,0
2/20/18,441525.1562,SFH,60076,1888,7,3,0,No,4,0,2
8/21/19,766956.25,SFH,60062,3337,10,4,1,Yes,4,0,2
1/22/18,387680.625,SFH,60062,2879,8,2,0,No,4,0,1
5/28/19,250048.75,Condo,60076,1910,6,2,0,No,2,0,1
11/24/20,337225,SFH,60053,801,7,2,0,Yes,2,1,2
5/7/19,682906.25,SFH,60025,2684,10,2,1,No,4,0,2.5
2/27/20,356700,SFH,60091,2035,7,1,1,Yes,3,0,2.5
10/6/17,248357.9004,Townhouse,60076,1051,6,1,1,No,3,0,0
6/26/19,726507.1875,SFH,60062,3046,11,2,1,No,4,0,2
9/30/19,351434.0625,Condo,60202,1900,6,2,0,No,3,0,0
11/23/20,196800,Condo,60062,1650,5,2,0,No,2,0,1
10/16/20,926805,SFH,60026,3828,13,4,1,Yes,4,0,3
4/10/20,384375,Townhouse,60062,2244,8,2,1,No,3,0,2
7/20/20,123000,Condo,60076,890,4,1,1,No,2,0,0
5/30/17,517688.2457,SFH,60062,1748,10,2,1,No,4,0,2
2/28/20,738000,SFH,60025,3201,8,2,1,No,4,0,2
7/1/19,294175,SFH,60025,1040,5,1,0,No,3,0,2
12/8/20,148625,SFH,60002,953,5,1,0,No,2,0,2
5/15/20,245487.5,Condo,60076,1400,5,2,0,No,2,0,2
12/12/19,736632.0606,Townhouse,60062,2392,8,2,2,No,3,0,2
1/29/20,645750,SFH,60053,3388,10,2,1,No,5,0,3
5/6/19,709171.875,SFH,60091,3549,11,3,1,No,5,0,1
10/4/19,572590.625,Townhouse,60025,2132,8,2,2,Yes,3,0,2
1/15/20,213200,SFH,60002,3152,8,3,1,No,4,0,2
5/10/18,231531.4844,Condo,60077,801,4,1,0,No,1,0,1
5/22/20,276750,Condo,60062,1225,5,2,0,No,2,0,1
4/16/19,367718.75,Townhouse,60091,1666,7,2,1,No,3,0,1
1/2/20,635500,SFH,60091,2400,11,2,0,No,4,0,2.5
6/21/19,814234.375,SFH,60091,6540,13,4,1,No,5,0,2
7/20/17,314586.6738,SFH,60076,7001,7,2,0,Yes,3,0,0
8/22/19,351959.375,Condo,60062,1900,5,2,2,No,2,0,2
5/25/19,1880618.75,SFH,60029,7333,14,4,1,Yes,4,1,4
5/24/19,934268.2812,Condo,60201,1911,6,2,0,No,2,0,1
8/28/20,445875,SFH,60053,2875,12,2,1,Yes,4,0,2
7/25/19,252150,Condo,60053,1790,7,2,0,No,3,0,1
5/20/19,325693.75,SFH,60002,4843,13,3,1,Yes,4,1,3
5/24/19,330946.875,SFH,60077,1242,7,2,0,Yes,3,0,2
6/1/18,286452.9062,SFH,60077,930,7,2,0,Yes,2,1,1
7/12/17,347701.0605,SFH,60076,1430,6,1,1,No,3,0,2
7/17/19,261868.2812,Condo,60053,1386,5,2,0,No,2,0,1
3/10/20,870225,SFH,60026,3013,12,3,1,Yes,4,1,2
5/28/19,87201.875,SFH,60002,675,4,1,0,No,2,0,2
3/11/20,1025617.05,SFH,60062,3050,8,2,1,No,3,0,2
4/25/19,747485.0169,SFH,60025,2308,6,2,0,No,2,0,2
10/6/20,335175,Condo,60201,1540,5,2,0,No,2,0,2
7/26/19,278415.625,Condo,60091,1400,4,1,1,No,1,0,2
6/5/19,782715.625,SFH,60203,3804,10,3,1,No,5,0,2
4/11/19,646134.375,SFH,60062,3034,13,3,1,Yes,4,2,2
1/7/21,780000,SFH,60025,3208,12,3,0,Yes,3,1,2.5
10/30/20,896875,SFH,60201,2498,8,3,1,Yes,3,0,2
5/8/19,262656.25,SFH,60077,1515,5,1,1,No,2,0,2
11/2/20,1588750,SFH,60025,4800,12,4,1,No,4,0,3
10/15/18,376911.7187,SFH,60062,1288,6,1,0,No,3,0,2
6/24/19,604109.375,SFH,60062,3932,11,5,1,Yes,5,0,2.5
5/24/19,835772.1875,SFH,60062,3047,9,2,1,No,4,0,2
8/28/20,1127500,SFH,60062,3696,13,4,1,Yes,4,0,2
4/1/19,371395.9375,SFH,60201,1712,7,1,1,No,3,0,2
9/4/20,300325,SFH,60002,2900,9,2,1,No,4,0,3
11/28/18,554598.6719,SFH,60076,2493,7,2,0,No,3,0,2.5
7/28/20,733951.25,SFH,60025,3299,12,2,1,No,4,0,2
7/30/20,410000,SFH,60025,1798,8,2,0,No,3,0,1
7/22/20,394625,SFH,60062,1271,7,2,0,No,3,0,2
6/20/19,281567.5,SFH,60053,1073,7,2,0,Yes,3,0,1
11/28/18,656903.2812,SFH,60062,2644,10,2,1,No,4,0,2
8/2/19,614615.625,SFH,60062,2600,9,2,1,No,4,0,2
2/5/20,1793750,SFH,60091,8500,13,5,2,Yes,5,0,3
9/25/20,538125,SFH,60076,1894,9,3,0,Yes,4,0,2
7/1/20,363875,SFH,60062,1560,7,1,1,No,3,0,2
4/16/19,243745,SFH,60053,4875,8,1,1,Yes,3,0,0
11/19/20,225500,SFH,60076,1116,6,2,0,Yes,3,0,0
8/14/20,220375,Condo,60201,845,3,1,1,No,1,0,1
11/1/19,275263.75,SFH,60076,1253,6,1,1,No,2,0,1
4/15/19,709171.875,SFH,60201,2432,10,3,1,Yes,4,1,2.5
9/29/17,286991.3516,SFH,60076,1658,9,2,0,No,4,0,0
12/23/20,287000,SFH,60202,2065,7,2,0,Yes,2,0,2
4/12/19,751196.875,SFH,60201,2668,12,1,1,No,4,0,0
6/28/19,471730.625,SFH,60062,2491,8,2,1,No,3,0,1.5
7/15/19,294175,SFH,60002,1904,7,2,0,No,3,0,2
12/7/17,1269384.824,SFH,60062,4969,14,5,1,Yes,5,1,3
9/15/20,384375,SFH,60076,1400,6,1,1,No,3,0,2.5
9/21/20,297250,SFH,60202,1025,7,1,0,No,3,0,0
10/22/19,165473.4375,SFH,60002,1326,6,1,0,No,3,0,2
12/17/20,307500,SFH,60025,1432,8,1,1,No,3,0,1
10/1/18,516907.5,SFH,60077,1871,8,3,1,Yes,3,0,2.5
6/14/19,745943.75,SFH,60053,3825,11,3,1,Yes,5,1,2
1/13/20,404875,SFH,60076,2100,9,2,1,No,4,0,2
9/5/19,351959.375,SFH,60062,1723,7,2,0,No,3,0,2
1/14/19,328320.3125,Townhouse,60202,1865,7,1,1,No,3,0,0
8/18/17,237319.7715,Townhouse,60077,1116,5,1,1,No,3,0,0
11/16/20,1166450,SFH,60091,3420,11,5,0,Yes,4,2,2
1/13/20,738000,SFH,60091,3270,11,3,0,No,4,0,2
7/17/20,287000,SFH,60076,1037,7,2,0,Yes,2,0,0
11/16/18,565367.5781,SFH,60062,2699,12,2,1,No,4,0,2
9/29/20,664200,SFH,60077,2325,8,2,1,No,3,0,2
10/9/20,201925,Townhouse,60025,1320,5,1,1,No,2,0,1
3/4/20,384375,SFH,60076,1810,7,2,0,Yes,3,0,2
3/26/19,141834.375,Condo,60202,840,5,1,0,No,2,0,0
12/10/19,262656.25,SFH,60077,1300,6,1,1,No,3,0,2
5/29/20,384375,SFH,60076,1554,7,2,0,Yes,3,0,2
8/27/20,814875,SFH,60076,3885,13,5,0,Yes,5,1,2
12/17/18,495369.6875,SFH,60062,3287,9,3,0,No,4,0,2
12/28/20,275725,Condo,60077,1434,5,2,0,No,2,0,1
10/1/20,871250,SFH,60025,3109,12,3,1,Yes,4,0,2
6/26/20,686750,SFH,60062,3800,10,3,1,No,4,0,2
6/21/19,1486634.375,SFH,60091,4189,9,5,0,Yes,5,0,2
5/11/18,438294.4844,SFH,60077,1800,10,2,1,No,4,0,1
9/25/20,195775,SFH,60002,1860,7,2,0,No,3,0,2
1/15/19,1003346.875,SFH,60091,4400,12,4,1,No,5,0,2
11/3/17,800153.9644,SFH,60062,3456,10,3,1,Yes,4,1,2
11/28/17,342181.9961,SFH,60062,1134,6,2,0,No,3,0,3
5/29/20,326975,SFH,60076,2578,8,2,1,Yes,3,1,2.5
9/22/17,352226.6934,SFH,60077,1080,6,2,0,Yes,2,0,2
9/12/19,1218725,SFH,60025,4000,12,5,0,Yes,5,1,2
8/10/20,220375,SFH,60002,1630,6,2,1,No,3,0,2
8/29/17,309067.6094,SFH,60077,1091,7,1,1,Yes,3,0,2
6/14/17,1934432.091,SFH,60062,7682,17,7,2,Yes,6,1,4
9/23/19,236285.5625,SFH,60053,792,4,1,0,No,2,0,1
7/27/18,398449.5312,SFH,60077,2218,10,2,1,No,3,0,2
9/12/19,262656.25,SFH,60002,2056,8,2,2,Yes,4,0,2
5/31/19,231137.5,Condo,60203,1500,5,2,0,No,2,0,1
4/24/20,130687.5,Condo,60201,980,4,1,0,No,1,0,0
1/15/19,241538.6875,SFH,60202,1306,6,1,1,No,3,0,0
10/5/20,825125,SFH,60025,3273,12,3,1,No,3,0,1
8/23/19,273687.8125,Townhouse,60091,1288,6,2,1,No,3,0,0
5/24/18,656903.2812,SFH,60062,2958,9,3,2,Yes,4,1,2
6/20/19,330946.875,SFH,60076,1600,8,1,1,No,3,0,2.5
12/26/19,236011.3494,SFH,60002,2986,8,2,1,No,4,0,3
11/23/20,276750,SFH,60077,1457,7,2,0,No,3,0,3
11/15/19,148138.125,Duplex,60002,1205,5,2,1,No,2,0,1
8/23/19,487490,SFH,60062,1120,8,3,0,No,3,1,2
7/24/20,242925,SFH,60002,2186,9,3,0,No,3,0,3
12/22/20,334662.5,SFH,60062,1716,6,2,0,No,2,0,2
6/29/20,502250,Condo,60201,1270,5,2,0,No,2,0,1
8/30/18,156149.1406,Condo,60077,1008,5,1,1,No,2,0,0
10/18/19,351959.375,Townhouse,60077,2200,8,2,1,No,4,0,2
10/30/19,577843.75,SFH,60202,2077,7,2,1,No,3,0,2
4/27/18,492677.4609,SFH,60062,1696,9,2,1,No,4,0,2.5
5/18/18,707517.1406,SFH,60062,3431,11,2,2,Yes,4,0,2
10/21/19,604109.375,SFH,60025,2800,11,2,1,No,4,0,2
3/30/20,358750,SFH,60002,3012,7,3,1,Yes,3,0,2.5
8/28/20,182450,Townhouse,60002,1487,6,2,1,No,2,0,2
4/24/17,226281.6426,Condo,60077,1250,5,2,0,No,2,0,1
5/1/17,601578.0254,SFH,60062,3206,9,2,1,No,4,0,2
6/27/17,292510.416,Condo,60077,1000,4,1,0,No,1,0,1
10/6/20,363875,SFH,60076,1306,9,3,0,Yes,4,0,2
3/13/20,1255625,SFH,60202,2889,9,4,0,No,4,0,1
9/17/20,732875,SFH,60025,2834,9,4,0,No,4,0,1
11/30/20,549400,Townhouse,60025,1700,7,2,1,No,3,0,2
7/19/17,204205.3848,Condo,60077,1200,5,2,0,No,2,0,0
1/13/20,445362.5,SFH,60076,3724,13,2,2,Yes,4,0,2
8/15/18,306913.8281,SFH,60062,1237,7,1,0,No,3,0,1
6/8/17,153981.8982,Condo,60077,965,5,1,1,No,2,0,0
7/22/19,483287.5,SFH,60062,2326,8,2,0,No,3,0,1
7/31/19,429705.625,SFH,60077,1320,8,2,0,Yes,3,1,2
5/22/20,244975,SFH,60002,2360,8,2,1,No,3,0,2
10/8/20,250100,Condo,60053,1500,5,2,0,No,2,0,1
8/3/17,518792.0586,SFH,60062,1682,8,2,1,No,4,0,2
5/31/19,288921.875,Condo,60201,900,4,1,0,No,1,0,1
6/28/19,898284.375,SFH,60025,2570,8,4,0,No,4,0,2
2/21/19,643507.8125,SFH,60062,2896,9,2,1,No,4,0,2
4/26/19,348807.5,SFH,60202,1500,7,2,0,No,3,0,1
8/28/20,228062.5,Condo,60201,1106,5,2,0,No,2,0,0
6/10/19,625121.875,SFH,60062,2402,9,2,1,No,3,0,1
1/19/18,468447.4219,SFH,60062,1343,7,2,0,No,3,0,2.5
4/22/20,255737.5,Duplex,60201,1300,8,2,0,No,4,0,2
4/23/20,589375,SFH,60062,2692,9,2,1,No,4,0,2
12/10/19,110315.625,SFH,60002,800,4,1,0,No,1,0,0
4/18/19,971828.125,SFH,60062,3500,12,5,0,Yes,4,1,2.5
10/23/20,553500,Townhouse,60077,2770,7,3,1,No,3,0,1
6/25/20,648312.5,Condo,60062,3018,8,2,1,No,3,0,2
8/1/19,808981.25,SFH,60062,3200,9,3,1,No,3,0,2
9/28/20,538125,SFH,60202,2217,11,3,1,Yes,4,0,2.5
6/17/19,1334293.75,SFH,60091,4056,13,4,1,Yes,4,1,2
7/24/20,394625,SFH,60002,4545,11,4,0,Yes,4,2,3
9/7/17,314586.6738,SFH,60062,1152,7,1,0,No,3,0,1
12/21/20,240875,SFH,60025,1210,7,1,1,No,4,0,1
3/27/19,551578.125,SFH,60091,2237,8,2,0,No,3,0,1
10/29/20,1819375,SFH,60062,7615,13,7,2,Yes,5,1,3
5/31/18,671979.75,SFH,60062,2556,10,2,1,No,4,0,2
6/14/17,469120.4785,SFH,60062,1525,7,3,0,Yes,3,0,2
3/27/19,1008600,SFH,60091,3593,9,3,1,No,5,0,2
9/21/18,795822.1719,SFH,60062,3200,12,3,1,Yes,4,0,2
8/31/20,203975,Condo,60201,1300,5,2,0,No,2,0,1
1/15/19,86046.1875,SFH,60002,2990,10,3,0,No,4,1,0
3/1/19,173353.125,SFH,60002,1436,6,2,0,No,3,0,2.5
2/8/19,178606.25,SFH,60002,2212,10,2,1,No,4,0,2
12/22/20,486875,Townhouse,60062,2511,7,2,1,No,3,0,2
6/30/20,213200,SFH,60002,2472,11,2,1,No,4,0,2
9/30/20,230625,Condo,60053,1200,4,2,0,No,2,0,1
7/14/17,429383.2145,SFH,60062,1977,6,2,0,No,2,0,2
8/2/19,309934.375,SFH,60077,1100,9,2,0,Yes,3,1,2
3/15/17,1473590.209,SFH,60062,4422,11,4,1,Yes,4,1,2
3/4/19,155492.5,Condo,60025,1300,5,2,0,No,2,0,1
7/14/17,294718.0418,Condo,60077,1500,5,2,0,No,2,0,2
7/24/20,527875,Townhouse,60062,2800,9,2,2,No,3,0,2
7/1/20,471500,SFH,60201,1300,8,1,1,No,3,0,2
8/30/19,336200,Condo,60202,1600,6,2,0,No,3,0,1
12/30/20,738000,Townhouse,60202,3514,8,2,1,No,4,0,2
9/29/20,140425,Condo,60053,1000,5,2,0,No,2,0,1
9/27/19,651387.5,SFH,60076,3100,11,3,0,Yes,4,0,2
6/12/20,589375,SFH,60025,2600,7,2,0,Yes,3,0,2
1/21/20,446587.375,Townhouse,60053,1913,6,2,1,No,3,0,2
2/5/19,808981.25,SFH,60025,3472,12,3,1,No,4,1,2
3/26/20,922500,SFH,60201,3332,13,4,1,Yes,5,1,2
8/28/20,1645125,SFH,60202,5232,11,3,2,Yes,5,0,2
9/25/20,487958.425,Townhouse,60062,2081,6,2,1,No,3,0,2
7/26/19,238491.875,Condo,60002,1957,6,2,0,No,2,0,2
9/30/19,1505020.313,SFH,60091,5810,11,3,1,No,5,0,2
8/1/19,656640.625,Townhouse,60062,3018,8,2,1,No,3,0,2
10/8/19,248998.125,SFH,60002,1751,5,2,0,No,3,0,3
3/31/20,110700,Condo,60025,650,4,1,0,No,1,0,1
8/17/18,323067.1875,SFH,60076,1136,8,1,1,Yes,3,0,0
5/15/19,735437.5,SFH,60025,3200,7,2,2,Yes,3,0,2
10/5/20,292125,Duplex,60076,1523,8,1,1,Yes,3,0,0
9/29/20,230625,Townhouse,60202,990,5,1,0,No,2,0,0
9/3/20,758500,SFH,60025,3272,11,4,0,No,5,0,2
8/9/19,1455115.625,SFH,60091,4193,14,4,1,Yes,4,1,2
9/30/20,358750,SFH,60062,1823,7,2,0,No,2,0,2
12/18/20,902768.75,SFH,60062,3370,10,3,1,No,4,0,2.5
9/27/19,672400,SFH,60091,1872,7,2,1,Yes,3,0,2
5/16/19,199618.75,Condo,60202,1100,5,2,0,No,2,0,0
12/18/20,2644500,SFH,60062,10729,16,6,1,No,6,0,5
7/18/18,414602.8906,SFH,60062,2161,9,2,1,No,4,0,2
7/30/20,404875,Townhouse,60062,2424,9,2,1,No,3,0,2
7/28/20,389500,Condo,60201,1164,5,2,0,No,2,0,1
3/13/20,391037.5,SFH,60025,1600,8,1,1,No,2,1,2.5
7/2/20,328000,SFH,60002,3092,9,3,1,Yes,4,0,4
9/30/19,289447.1875,Condo,60091,1480,5,2,0,No,2,0,2
3/6/20,1281250,SFH,60025,5300,11,4,1,Yes,4,1,2
8/30/18,710747.8125,SFH,60062,2569,10,2,1,No,4,0,2.5
7/24/20,758500,SFH,60062,3829,11,3,1,No,4,0,2
4/16/20,722625,SFH,60062,3158,13,3,1,Yes,5,1,2
2/13/20,166050,Condo,60062,1307,5,2,0,No,2,0,1
7/16/20,553500,SFH,60091,1916,7,1,1,No,3,0,1
2/10/20,129150,SFH,60002,1154,6,2,0,Yes,2,0,1
6/16/17,471880.0107,SFH,60062,2000,7,2,0,No,3,0,2
5/28/20,225500,SFH,60077,1025,8,1,0,No,3,0,0
11/22/19,348807.5,Condo,60202,1500,7,2,0,No,2,0,1
6/13/19,665313.5344,SFH,60025,3777,7,3,1,Yes,3,0,2
3/21/19,383478.125,Condo,60062,2134,6,3,0,No,3,0,2
1/17/19,150010.3388,Condo,60025,900,5,1,0,No,2,0,0
8/14/19,414996.875,SFH,60076,1740,7,2,0,Yes,3,0,2
6/15/20,270087.5,Condo,60201,1017,5,2,0,No,2,0,0
4/30/19,268960,SFH,60002,2300,9,3,0,No,4,0,2
8/16/19,225884.375,Condo,60201,800,4,1,0,No,1,0,1
3/1/19,122923.125,SFH,60002,760,4,1,0,No,2,0,0
8/12/20,958375,SFH,60025,3450,10,3,1,Yes,4,0,2
1/24/20,538125,Condo,60201,2465,8,3,0,No,3,0,2
8/20/19,502477.1656,SFH,60202,2900,10,1,0,No,4,0,1
12/2/19,451243.4375,Townhouse,60091,910,6,2,0,No,2,0,1
7/27/19,141834.375,SFH,60002,975,5,1,0,No,3,0,2.5
8/25/17,314586.6738,SFH,60076,1200,6,2,0,Yes,2,1,2
7/22/19,152340.625,Condo,60201,750,4,1,0,No,1,0,0
2/25/19,366142.8125,Townhouse,60062,1483,5,2,1,No,2,0,2
7/2/20,541712.5,Townhouse,60026,2481,10,2,1,No,3,0,2
7/21/17,452011.3787,SFH,60076,1450,9,3,0,Yes,3,2,0
5/17/19,164948.125,Condo,60076,950,5,1,0,No,2,0,0
4/10/17,384126.8859,SFH,60077,1184,7,2,0,Yes,3,0,2
9/30/20,297250,SFH,60077,1378,7,2,0,No,3,0,0
8/20/19,162846.875,SFH,60076,1036,7,1,2,Yes,3,1,2
8/8/19,336200,Townhouse,60062,2320,8,2,1,No,4,0,1
10/10/19,153391.25,SFH,60002,900,9,2,0,Yes,2,1,3
7/27/18,872281.4062,SFH,60062,2700,10,2,2,Yes,4,0,2
5/20/19,399237.5,Townhouse,60026,1800,7,2,0,No,2,0,2
6/13/19,89303.125,SFH,60002,1040,6,1,0,No,3,0,0
3/20/20,328000,SFH,60076,1252,8,2,0,Yes,3,0,2
10/21/20,179375,Condo,60077,1400,6,2,0,No,2,0,0
6/28/19,354585.9375,SFH,60025,868,6,3,1,No,3,0,2
9/29/20,609875,Townhouse,60202,2400,8,2,1,No,4,0,2
11/22/19,393984.375,Townhouse,60026,1526,7,2,0,No,3,0,2.5
9/22/20,820000,SFH,60201,3012,12,2,1,No,5,0,2
9/3/20,205000,SFH,60002,2801,10,2,1,No,4,0,3
9/10/19,315187.5,SFH,60053,1120,5,2,0,Yes,2,0,2
10/30/19,189112.5,Condo,60062,1500,5,2,0,No,2,0,1
9/8/20,325437.5,SFH,60076,1373,8,2,0,Yes,3,0,0
8/21/20,401800,Condo,60077,2000,6,2,1,No,3,0,2
2/23/18,387680.625,SFH,60077,1170,8,2,0,Yes,3,1,2
1/23/20,486875,Townhouse,60062,2200,8,2,1,No,3,0,2
11/20/20,594500,Condo,60201,1500,5,2,1,No,2,0,1
6/25/19,367718.75,SFH,60053,2500,7,2,0,Yes,3,0,2.5
5/10/19,262656.25,Condo,60201,1200,5,2,0,No,2,0,0
4/28/20,615000,SFH,60062,3407,9,3,1,No,5,0,2
6/5/20,1383750,SFH,60025,7500,13,5,2,No,5,0,3
8/14/19,373759.8438,SFH,60002,3752,12,3,1,Yes,5,0,2
6/28/19,367718.75,SFH,60025,1806,10,2,0,Yes,3,0,0
3/5/18,586905.3906,SFH,60062,1775,6,2,0,No,2,0,2
9/22/20,583148.125,SFH,60076,1859,7,2,0,No,3,0,1
5/22/17,402891.7051,Condo,60077,1793,5,2,0,No,2,0,1
4/24/20,469450,Townhouse,60026,2032,9,2,1,No,3,0,2
8/2/18,808744.8594,SFH,60062,4744,13,4,1,Yes,5,0,3
4/23/19,231136.4494,Condo,60077,1500,5,2,0,No,2,0,1
9/10/20,173225,Condo,60053,1000,4,1,0,No,1,0,1
12/1/20,176300,Condo,60202,900,5,1,0,No,2,0,0
9/14/20,394625,Condo,60201,1287,4,2,0,No,2,0,1
2/27/20,394625,Condo,60201,1268,5,2,0,No,2,0,2
8/13/19,735437.5,SFH,60091,2607,8,3,0,No,4,0,2
4/22/19,1276509.375,SFH,60062,3000,9,4,1,Yes,4,1,2
8/18/20,392062.5,SFH,60025,1283,7,1,1,No,3,0,1
10/16/19,535818.75,SFH,60025,3400,10,2,2,Yes,4,0,2
1/15/20,415125,SFH,60201,2100,7,2,1,Yes,3,0,2
2/28/18,222916.3594,Townhouse,60076,1300,5,1,1,No,2,0,0
10/5/20,486875,SFH,60201,1466,7,1,1,Yes,3,0,0
10/13/20,837425,SFH,60002,4060,13,3,1,Yes,4,0,3
10/9/20,345937.5,Condo,60201,1434,5,2,0,No,2,0,1
2/24/20,247025,Condo,60062,1800,7,2,0,No,2,0,1
6/24/19,587299.375,SFH,60201,2950,8,2,1,No,4,0,2
8/28/20,681625,SFH,60062,2988,12,3,0,No,4,0,2
8/28/20,181937.5,Condo,60202,1000,5,1,0,No,1,0,0
3/23/20,435625,SFH,60002,2330,6,2,0,No,3,0,2
7/8/20,281875,SFH,60053,1395,7,2,0,No,3,0,1.5
9/27/19,174403.75,Condo,60076,1500,5,2,0,No,2,0,1
12/14/17,298029.4805,SFH,60076,1328,6,2,0,Yes,3,0,2
10/26/18,500754.1406,SFH,60077,1665,8,2,0,No,3,0,2
7/31/19,184910,SFH,60202,5184,6,1,0,No,4,0,1
10/19/20,109675,Condo,60202,700,4,1,0,No,1,0,0
8/14/20,2485625,SFH,60091,5925,15,5,1,Yes,6,1,2
5/29/20,250100,SFH,60002,2408,9,2,2,Yes,4,0,2
5/15/20,492000,SFH,60202,1500,7,2,1,Yes,4,0,2
2/4/20,240875,SFH,60002,2000,6,2,0,No,3,0,2
6/29/17,331143.8672,SFH,60076,1410,7,2,1,No,3,0,2.5
10/1/20,256250,SFH,60076,1600,7,2,0,Yes,3,0,0
6/28/19,499046.875,SFH,60002,4424,14,3,1,Yes,5,0,3
8/31/18,362373.6953,SFH,60077,1025,8,2,0,Yes,3,0,2
4/2/18,519061.2812,SFH,60062,1558,8,2,0,Yes,3,1,1
3/9/20,261375,SFH,60076,1304,7,2,0,No,3,1,2
4/28/17,427727.4951,SFH,60062,1552,8,2,0,No,3,0,1
3/13/19,504300,SFH,60203,2511,8,2,1,Yes,4,0,1
8/14/20,333125,Townhouse,60062,1924,10,2,1,No,4,0,1
7/13/20,1281250,SFH,60091,4085,10,4,0,Yes,4,0,2
4/23/19,347756.875,SFH,60025,1617,8,2,0,Yes,3,1,2
7/20/20,886625,SFH,60202,3200,13,2,1,No,5,0,2.5
5/6/19,411319.6875,Condo,60202,2240,8,2,0,No,3,0,1
6/7/18,439371.375,SFH,60062,2329,11,2,0,No,4,0,2
7/24/20,384375,Condo,60202,1300,6,2,0,No,2,0,0
3/1/18,289683.5781,Duplex,60076,1650,5,2,0,No,2,0,1
2/26/20,517625,Townhouse,60062,2721,8,2,1,No,3,0,2.1
9/27/19,467528.125,Duplex,60062,2557,8,2,1,No,3,0,2
7/27/18,1453694.655,SFH,60062,4400,12,5,1,Yes,5,0,3
